DateTime,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Traffic_Numerical
2015-10-20 08:30:00,52,19,6,10,87,low,1
2015-10-20 08:45:00,66,8,0,12,86,low,1
2015-10-20 09:00:00,54,11,0,13,78,normal,2
2015-10-20 09:15:00,151,48,15,3,217,heavy,4
2015-10-20 09:30:00,170,62,18,2,252,heavy,4
2015-10-20 09:45:00,134,59,11,3,207,heavy,4
2015-10-20 10:00:00,166,63,22,1,252,heavy,4
2015-10-20 10:15:00,173,64,10,2,249,heavy,4
2015-10-20 10:30:00,176,45,22,2,245,heavy,4
2015-10-20 10:45:00,162,59,27,1,249,heavy,4
2015-10-20 11:00:00,171,46,15,3,235,heavy,4
2015-10-20 11:15:00,158,44,26,2,230,heavy,4
2015-10-20 11:30:00,151,64,16,0,231,heavy,4
2015-10-20 11:45:00,162,65,14,3,244,heavy,4
2015-10-20 12:00:00,179,44,23,1,247,heavy,4
2015-10-20 12:15:00,175,59,11,3,248,heavy,4
2015-10-20 12:30:00,173,63,13,2,251,heavy,4
2015-10-20 12:45:00,144,66,11,3,224,heavy,4
2015-10-20 13:00:00,132,68,22,4,226,heavy,4
2015-10-20 13:15:00,161,50,10,0,221,heavy,4
2015-10-20 13:30:00,151,56,29,1,237,heavy,4
2015-10-20 13:45:00,168,59,24,1,252,heavy,4
2015-10-20 14:00:00,144,65,20,3,232,heavy,4
2015-10-20 14:15:00,179,63,12,2,256,heavy,4
2015-10-20 14:30:00,161,56,12,4,233,heavy,4
2015-10-20 14:45:00,134,67,12,1,214,heavy,4
2015-10-20 15:00:00,140,70,23,4,237,heavy,4
2015-10-20 15:15:00,66,29,24,1,120,normal,2
2015-10-20 15:30:00,60,27,17,2,106,normal,2
2015-10-20 15:45:00,89,27,10,2,128,normal,2
2015-10-20 16:00:00,81,29,5,0,115,normal,2
2015-10-20 16:15:00,78,22,12,1,113,normal,2
2015-10-20 16:30:00,71,24,18,2,115,normal,2
2015-10-20 16:45:00,50,26,9,1,86,low,1
2015-10-20 17:00:00,55,28,5,0,88,low,1
2015-10-20 17:15:00,61,20,25,1,107,normal,2
2015-10-20 17:30:00,76,22,14,2,114,normal,2
2015-10-20 17:45:00,50,20,23,1,94,normal,2
2015-10-20 18:00:00,89,26,0,2,117,normal,2
2015-10-20 18:15:00,62,20,17,0,99,normal,2
2015-10-20 18:30:00,83,20,23,2,128,normal,2
2015-10-20 18:45:00,65,20,2,0,87,low,1
2015-10-20 19:00:00,60,21,2,1,84,low,1
2015-10-20 19:15:00,36,8,3,9,56,low,1
2015-10-20 19:30:00,39,5,4,11,59,low,1
2015-10-20 19:45:00,26,8,3,0,37,low,1
2015-10-20 20:00:00,23,4,0,5,32,low,1
2015-10-20 20:15:00,50,2,0,4,56,low,1
2015-10-20 20:30:00,30,2,3,1,36,low,1
2015-10-20 20:45:00,48,10,4,2,64,low,1
2015-10-20 21:00:00,39,6,6,1,52,low,1
2015-10-20 21:15:00,47,10,3,9,69,low,1
2015-10-20 21:30:00,26,3,5,3,37,low,1
2015-10-20 21:45:00,25,6,3,9,43,low,1
2015-10-20 22:00:00,19,1,0,11,31,low,1
2015-10-20 22:15:00,16,5,0,26,47,normal,2
2015-10-20 22:30:00,15,2,1,39,57,normal,2
2015-10-20 22:45:00,14,5,0,11,30,low,1
2015-10-20 23:00:00,12,2,0,20,34,normal,2
2015-10-20 23:15:00,11,2,0,35,48,normal,2
2015-10-20 23:30:00,18,5,1,11,35,low,1
2015-10-20 23:45:00,17,2,0,20,39,normal,2
2015-10-21 00:00:00,19,5,1,30,55,normal,2
2015-10-21 00:15:00,17,4,1,24,46,normal,2
2015-10-21 00:30:00,16,3,0,14,33,normal,2
2015-10-21 00:45:00,16,3,1,23,43,normal,2
2015-10-21 01:00:00,20,0,1,17,38,normal,2
2015-10-21 01:15:00,20,0,0,37,57,normal,2
2015-10-21 01:30:00,18,0,1,30,49,normal,2
2015-10-21 01:45:00,19,1,0,14,34,normal,2
2015-10-21 02:00:00,18,5,0,29,52,normal,2
2015-10-21 02:15:00,11,1,0,22,34,normal,2
2015-10-21 02:30:00,20,3,0,24,47,normal,2
2015-10-21 02:45:00,12,2,1,10,25,low,1
2015-10-21 03:00:00,19,5,1,31,56,normal,2
2015-10-21 03:15:00,10,0,0,32,42,normal,2
2015-10-21 03:30:00,14,1,1,12,28,low,1
2015-10-21 03:45:00,14,2,1,24,41,normal,2
2015-10-21 04:00:00,10,3,0,32,45,normal,2
2015-10-21 04:15:00,97,23,6,17,143,normal,2
2015-10-21 04:30:00,104,22,7,11,144,normal,2
2015-10-21 04:45:00,100,15,8,20,143,normal,2
2015-10-21 05:00:00,87,7,7,4,105,low,1
2015-10-21 05:15:00,77,27,8,10,122,normal,2
2015-10-21 05:30:00,51,7,4,5,67,low,1
2015-10-21 05:45:00,79,1,10,6,96,low,1
2015-10-21 06:00:00,100,40,29,5,174,heavy,4
2015-10-21 06:15:00,112,13,39,0,164,high,3
2015-10-21 06:30:00,120,16,34,2,172,heavy,4
2015-10-21 06:45:00,123,14,26,3,166,high,3
2015-10-21 07:00:00,142,27,27,4,200,heavy,4
2015-10-21 07:15:00,139,38,49,2,228,heavy,4
2015-10-21 07:30:00,134,24,21,2,181,heavy,4
2015-10-21 07:45:00,102,13,31,0,146,high,3
2015-10-21 08:00:00,102,16,43,4,165,high,3
2015-10-21 08:15:00,106,16,32,1,155,high,3
2015-10-21 08:30:00,117,19,42,3,181,heavy,4
2015-10-21 08:45:00,139,36,40,3,218,heavy,4
2015-10-21 09:00:00,121,13,25,2,161,normal,2
2015-10-21 09:15:00,65,19,16,11,111,normal,2
2015-10-21 09:30:00,12,25,39,28,104,normal,2
2015-10-21 09:45:00,98,21,10,5,134,normal,2
2015-10-21 10:00:00,58,9,25,13,105,normal,2
2015-10-21 10:15:00,81,10,39,29,159,high,3
2015-10-21 10:30:00,67,20,33,29,149,high,3
2015-10-21 10:45:00,68,22,25,16,131,normal,2
2015-10-21 11:00:00,47,10,6,22,85,normal,2
2015-10-21 11:15:00,45,7,10,27,89,normal,2
2015-10-21 11:30:00,54,5,11,24,94,normal,2
2015-10-21 11:45:00,61,7,15,28,111,normal,2
2015-10-21 12:00:00,56,5,4,29,94,normal,2
2015-10-21 12:15:00,23,5,4,27,59,normal,2
2015-10-21 12:30:00,31,6,8,23,68,normal,2
2015-10-21 12:45:00,27,7,14,28,76,normal,2
2015-10-21 13:00:00,30,7,3,30,70,normal,2
2015-10-21 13:15:00,114,21,5,14,154,normal,2
2015-10-21 13:30:00,46,24,35,16,121,high,3
2015-10-21 13:45:00,68,29,29,20,146,high,3
2015-10-21 14:00:00,45,16,15,5,81,low,1
2015-10-21 14:15:00,86,13,11,20,130,normal,2
2015-10-21 14:30:00,44,11,19,15,89,normal,2
2015-10-21 14:45:00,45,17,13,20,95,normal,2
2015-10-21 15:00:00,106,17,7,12,142,normal,2
2015-10-21 15:15:00,44,16,9,13,82,normal,2
2015-10-21 15:30:00,77,23,13,9,122,normal,2
2015-10-21 15:45:00,53,17,26,8,104,normal,2
2015-10-21 16:00:00,138,18,20,8,184,heavy,4
2015-10-21 16:15:00,142,24,39,9,214,heavy,4
2015-10-21 16:30:00,114,25,21,7,167,normal,2
2015-10-21 16:45:00,116,35,42,6,199,heavy,4
2015-10-21 17:00:00,149,22,37,8,216,heavy,4
2015-10-21 17:15:00,100,12,39,7,158,high,3
2015-10-21 17:30:00,101,23,45,5,174,heavy,4
2015-10-21 17:45:00,122,40,48,10,220,heavy,4
2015-10-21 18:00:00,112,34,39,9,194,heavy,4
2015-10-21 18:15:00,112,12,41,5,170,heavy,4
2015-10-21 18:30:00,116,22,23,7,168,heavy,4
2015-10-21 18:45:00,90,13,15,33,151,high,3
2015-10-21 19:00:00,85,14,14,13,126,normal,2
2015-10-21 19:15:00,59,25,13,27,124,high,3
2015-10-21 19:30:00,108,5,15,22,150,high,3
2015-10-21 19:45:00,75,8,16,25,124,high,3
2015-10-21 20:00:00,96,15,12,27,150,high,3
2015-10-21 20:15:00,61,17,10,8,96,low,1
2015-10-21 20:30:00,84,25,20,30,159,high,3
2015-10-21 20:45:00,55,9,12,19,95,normal,2
2015-10-21 21:00:00,65,16,12,32,125,high,3
2015-10-21 21:15:00,87,16,10,16,129,normal,2
2015-10-21 21:30:00,75,5,12,21,113,high,3
2015-10-21 21:45:00,82,16,14,34,146,high,3
2015-10-21 22:00:00,11,3,0,34,48,normal,2
2015-10-21 22:15:00,15,5,0,14,34,normal,2
2015-10-21 22:30:00,18,5,1,13,37,normal,2
2015-10-21 22:45:00,19,2,1,34,56,normal,2
2015-10-21 23:00:00,20,4,1,26,51,normal,2
2015-10-21 23:15:00,14,4,0,10,28,low,1
2015-10-21 23:30:00,11,1,1,36,49,normal,2
2015-10-21 23:45:00,10,2,1,15,28,normal,2
2015-10-22 00:00:00,10,3,0,33,46,normal,2
2015-10-22 00:15:00,14,3,0,23,40,normal,2
2015-10-22 00:30:00,11,5,1,11,28,low,1
2015-10-22 00:45:00,10,1,1,34,46,normal,2
2015-10-22 01:00:00,20,4,1,17,42,normal,2
2015-10-22 01:15:00,17,5,0,24,46,normal,2
2015-10-22 01:30:00,12,2,1,18,33,normal,2
2015-10-22 01:45:00,15,0,1,16,32,normal,2
2015-10-22 02:00:00,19,5,0,15,39,normal,2
2015-10-22 02:15:00,11,3,1,39,54,normal,2
2015-10-22 02:30:00,14,5,0,10,29,low,1
2015-10-22 02:45:00,20,0,1,33,54,normal,2
2015-10-22 03:00:00,13,1,1,33,48,normal,2
2015-10-22 03:15:00,18,2,1,12,33,low,1
2015-10-22 03:30:00,19,2,1,23,45,normal,2
2015-10-22 03:45:00,10,4,0,36,50,normal,2
2015-10-22 04:00:00,13,4,0,17,34,normal,2
2015-10-22 04:15:00,86,28,2,18,134,normal,2
2015-10-22 04:30:00,59,29,9,14,111,normal,2
2015-10-22 04:45:00,102,20,9,13,144,normal,2
2015-10-22 05:00:00,114,28,8,16,166,normal,2
2015-10-22 05:15:00,87,23,5,0,115,normal,2
2015-10-22 05:30:00,88,5,8,13,114,normal,2
2015-10-22 05:45:00,83,6,4,9,102,low,1
2015-10-22 06:00:00,150,19,24,3,196,heavy,4
2015-10-22 06:15:00,148,35,46,1,230,heavy,4
2015-10-22 06:30:00,146,23,23,4,196,heavy,4
2015-10-22 06:45:00,140,21,39,3,203,heavy,4
2015-10-22 07:00:00,149,36,35,1,221,heavy,4
2015-10-22 07:15:00,125,34,42,0,201,heavy,4
2015-10-22 07:30:00,147,34,20,5,206,heavy,4
2015-10-22 07:45:00,128,33,21,4,186,heavy,4
2015-10-22 08:00:00,111,38,50,5,204,heavy,4
2015-10-22 08:15:00,144,20,32,4,200,heavy,4
2015-10-22 08:30:00,121,14,23,1,159,normal,2
2015-10-22 08:45:00,136,36,40,4,216,heavy,4
2015-10-22 09:00:00,114,21,23,1,159,normal,2
2015-10-22 09:15:00,75,17,37,29,158,high,3
2015-10-22 09:30:00,34,5,27,22,88,normal,2
2015-10-22 09:45:00,45,6,7,15,73,normal,2
2015-10-22 10:00:00,65,10,6,27,108,normal,2
2015-10-22 10:15:00,67,25,20,18,130,normal,2
2015-10-22 10:30:00,50,25,25,28,128,high,3
2015-10-22 10:45:00,37,19,38,12,106,normal,2
2015-10-22 11:00:00,36,8,3,29,76,normal,2
2015-10-22 11:15:00,63,5,8,23,99,normal,2
2015-10-22 11:30:00,67,5,7,22,101,normal,2
2015-10-22 11:45:00,36,9,14,22,81,normal,2
2015-10-22 12:00:00,57,8,10,22,97,normal,2
2015-10-22 12:15:00,65,7,14,25,111,normal,2
2015-10-22 12:30:00,54,10,3,29,96,normal,2
2015-10-22 12:45:00,41,5,4,25,75,normal,2
2015-10-22 13:00:00,43,9,3,25,80,normal,2
2015-10-22 13:15:00,9,27,32,17,85,normal,2
2015-10-22 13:30:00,101,28,18,20,167,normal,2
2015-10-22 13:45:00,99,16,16,18,149,normal,2
2015-10-22 14:00:00,20,27,32,12,91,normal,2
2015-10-22 14:15:00,96,16,39,17,168,heavy,4
2015-10-22 14:30:00,62,28,18,20,128,normal,2
2015-10-22 14:45:00,58,27,17,5,107,normal,2
2015-10-22 15:00:00,60,18,28,12,118,high,3
2015-10-22 15:15:00,81,26,13,17,137,normal,2
2015-10-22 15:30:00,118,15,27,13,173,heavy,4
2015-10-22 15:45:00,53,12,25,20,110,normal,2
2015-10-22 16:00:00,132,12,27,9,180,heavy,4
2015-10-22 16:15:00,149,14,50,5,218,heavy,4
2015-10-22 16:30:00,106,35,41,5,187,heavy,4
2015-10-22 16:45:00,150,29,27,7,213,heavy,4
2015-10-22 17:00:00,110,30,46,5,191,heavy,4
2015-10-22 17:15:00,129,35,34,5,203,heavy,4
2015-10-22 17:30:00,133,21,26,5,185,heavy,4
2015-10-22 17:45:00,148,34,45,7,234,heavy,4
2015-10-22 18:00:00,144,39,43,8,234,heavy,4
2015-10-22 18:15:00,126,27,44,8,205,heavy,4
2015-10-22 18:30:00,103,34,49,5,191,heavy,4
2015-10-22 18:45:00,96,7,13,30,146,high,3
2015-10-22 19:00:00,54,17,17,19,107,normal,2
2015-10-22 19:15:00,98,16,17,15,146,normal,2
2015-10-22 19:30:00,72,6,19,8,105,normal,2
2015-10-22 19:45:00,69,23,12,31,135,high,3
2015-10-22 20:00:00,85,13,16,24,138,high,3
2015-10-22 20:15:00,102,22,12,9,145,normal,2
2015-10-22 20:30:00,103,14,20,14,151,normal,2
2015-10-22 20:45:00,80,12,10,22,124,high,3
2015-10-22 21:00:00,63,18,11,5,97,low,1
2015-10-22 21:15:00,84,21,13,9,127,normal,2
2015-10-22 21:30:00,72,10,10,29,121,high,3
2015-10-22 21:45:00,79,22,17,13,131,normal,2
2015-10-22 22:00:00,12,5,0,27,44,normal,2
2015-10-22 22:15:00,19,1,1,38,59,normal,2
2015-10-22 22:30:00,14,3,0,33,50,normal,2
2015-10-22 22:45:00,16,3,1,37,57,normal,2
2015-10-22 23:00:00,14,5,0,37,56,normal,2
2015-10-22 23:15:00,11,2,1,20,34,normal,2
2015-10-22 23:30:00,20,3,0,25,48,normal,2
2015-10-22 23:45:00,20,0,1,30,51,normal,2
2015-10-23 00:00:00,13,2,1,17,33,normal,2
2015-10-23 00:15:00,20,1,1,19,41,normal,2
2015-10-23 00:30:00,10,2,1,12,25,low,1
2015-10-23 00:45:00,14,2,0,25,41,normal,2
2015-10-23 01:00:00,12,0,1,16,29,normal,2
2015-10-23 01:15:00,11,5,1,31,48,normal,2
2015-10-23 01:30:00,13,1,1,16,31,normal,2
2015-10-23 01:45:00,17,3,0,10,30,low,1
2015-10-23 02:00:00,11,1,0,22,34,normal,2
2015-10-23 02:15:00,10,4,1,16,31,normal,2
2015-10-23 02:30:00,15,3,1,32,51,normal,2
2015-10-23 02:45:00,10,0,0,22,32,normal,2
2015-10-23 03:00:00,20,1,1,16,38,normal,2
2015-10-23 03:15:00,16,1,1,15,33,normal,2
2015-10-23 03:30:00,14,4,1,32,51,normal,2
2015-10-23 03:45:00,16,1,1,37,55,normal,2
2015-10-23 04:00:00,10,2,1,36,49,normal,2
2015-10-23 04:15:00,96,18,7,2,123,normal,2
2015-10-23 04:30:00,51,14,0,5,70,low,1
2015-10-23 04:45:00,63,25,2,8,98,low,1
2015-10-23 05:00:00,72,7,1,4,84,low,1
2015-10-23 05:15:00,86,18,6,1,111,low,1
2015-10-23 05:30:00,105,4,4,20,133,normal,2
2015-10-23 05:45:00,117,10,10,18,155,normal,2
2015-10-23 06:00:00,120,36,32,0,188,heavy,4
2015-10-23 06:15:00,135,20,31,0,186,heavy,4
2015-10-23 06:30:00,112,40,42,3,197,heavy,4
2015-10-23 06:45:00,135,13,20,3,171,heavy,4
2015-10-23 07:00:00,105,35,24,2,166,normal,2
2015-10-23 07:15:00,150,25,36,0,211,heavy,4
2015-10-23 07:30:00,108,27,23,2,160,normal,2
2015-10-23 07:45:00,108,40,45,1,194,heavy,4
2015-10-23 08:00:00,118,19,21,1,159,normal,2
2015-10-23 08:15:00,131,18,41,1,191,heavy,4
2015-10-23 08:30:00,148,31,20,4,203,heavy,4
2015-10-23 08:45:00,120,26,22,1,169,heavy,4
2015-10-23 09:00:00,147,12,32,0,191,heavy,4
2015-10-23 09:15:00,73,9,35,12,129,high,3
2015-10-23 09:30:00,93,21,22,29,165,high,3
2015-10-23 09:45:00,66,2,10,28,106,normal,2
2015-10-23 10:00:00,18,6,6,6,36,low,1
2015-10-23 10:15:00,78,1,16,30,125,high,3
2015-10-23 10:30:00,69,15,24,20,128,normal,2
2015-10-23 10:45:00,82,2,40,17,141,high,3
2015-10-23 11:00:00,57,9,5,23,94,normal,2
2015-10-23 11:15:00,25,5,14,26,70,normal,2
2015-10-23 11:30:00,40,9,15,28,92,normal,2
2015-10-23 11:45:00,52,6,13,21,92,normal,2
2015-10-23 12:00:00,45,8,13,29,95,normal,2
2015-10-23 12:15:00,67,10,7,25,109,normal,2
2015-10-23 12:30:00,20,8,14,30,72,normal,2
2015-10-23 12:45:00,44,8,4,29,85,normal,2
2015-10-23 13:00:00,63,5,8,29,105,normal,2
2015-10-23 13:15:00,119,15,20,13,167,normal,2
2015-10-23 13:30:00,103,10,23,7,143,normal,2
2015-10-23 13:45:00,42,14,15,14,85,normal,2
2015-10-23 14:00:00,67,20,24,12,123,normal,2
2015-10-23 14:15:00,56,18,29,17,120,high,3
2015-10-23 14:30:00,65,16,32,15,128,high,3
2015-10-23 14:45:00,107,11,26,19,163,high,3
2015-10-23 15:00:00,11,18,22,10,61,normal,2
2015-10-23 15:15:00,28,15,27,12,82,normal,2
2015-10-23 15:30:00,45,17,7,6,75,low,1
2015-10-23 15:45:00,66,12,27,6,111,normal,2
2015-10-23 16:00:00,104,40,22,9,175,heavy,4
2015-10-23 16:15:00,113,21,26,5,165,high,3
2015-10-23 16:30:00,120,29,37,6,192,heavy,4
2015-10-23 16:45:00,129,10,39,6,184,heavy,4
2015-10-23 17:00:00,119,29,40,10,198,heavy,4
2015-10-23 17:15:00,119,25,32,9,185,heavy,4
2015-10-23 17:30:00,123,10,30,7,170,heavy,4
2015-10-23 17:45:00,111,33,28,5,177,heavy,4
2015-10-23 18:00:00,110,12,47,8,177,heavy,4
2015-10-23 18:15:00,139,15,43,9,206,heavy,4
2015-10-23 18:30:00,132,29,25,7,193,heavy,4
2015-10-23 18:45:00,51,8,18,18,95,normal,2
2015-10-23 19:00:00,76,5,14,20,115,normal,2
2015-10-23 19:15:00,53,15,13,23,104,normal,2
2015-10-23 19:30:00,50,25,19,9,103,normal,2
2015-10-23 19:45:00,86,24,20,34,164,high,3
2015-10-23 20:00:00,67,23,14,13,117,normal,2
2015-10-23 20:15:00,54,9,15,7,85,low,1
2015-10-23 20:30:00,59,12,16,35,122,high,3
2015-10-23 20:45:00,109,25,15,5,154,normal,2
2015-10-23 21:00:00,73,18,10,35,136,high,3
2015-10-23 21:15:00,65,24,14,19,122,normal,2
2015-10-23 21:30:00,94,10,11,22,137,high,3
2015-10-23 21:45:00,106,9,12,31,158,high,3
2015-10-23 22:00:00,18,3,0,11,32,low,1
2015-10-23 22:15:00,17,1,1,36,55,normal,2
2015-10-23 22:30:00,12,0,0,22,34,normal,2
2015-10-23 22:45:00,11,1,0,19,31,normal,2
2015-10-23 23:00:00,16,1,0,32,49,normal,2
2015-10-23 23:15:00,12,3,1,13,29,normal,2
2015-10-23 23:30:00,14,4,1,27,46,normal,2
2015-10-23 23:45:00,11,3,1,37,52,normal,2
2015-10-24 00:00:00,17,2,0,18,37,normal,2
2015-10-24 00:15:00,18,4,1,39,62,normal,2
2015-10-24 00:30:00,20,4,0,32,56,normal,2
2015-10-24 00:45:00,15,0,0,28,43,normal,2
2015-10-24 01:00:00,11,4,0,12,27,low,1
2015-10-24 01:15:00,19,5,1,35,60,normal,2
2015-10-24 01:30:00,15,0,1,26,42,normal,2
2015-10-24 01:45:00,11,4,0,31,46,normal,2
2015-10-24 02:00:00,19,2,1,33,55,normal,2
2015-10-24 02:15:00,12,4,1,29,46,normal,2
2015-10-24 02:30:00,15,5,1,16,37,normal,2
2015-10-24 02:45:00,14,4,1,21,40,normal,2
2015-10-24 03:00:00,19,4,1,17,41,normal,2
2015-10-24 03:15:00,10,2,1,12,25,low,1
2015-10-24 03:30:00,10,0,0,11,21,low,1
2015-10-24 03:45:00,20,4,1,33,58,normal,2
2015-10-24 04:00:00,10,1,0,12,23,low,1
2015-10-24 04:15:00,73,12,5,5,95,low,1
2015-10-24 04:30:00,95,15,4,19,133,normal,2
2015-10-24 04:45:00,81,19,3,13,116,normal,2
2015-10-24 05:00:00,119,25,10,9,163,normal,2
2015-10-24 05:15:00,80,10,4,15,109,normal,2
2015-10-24 05:30:00,102,24,3,16,145,normal,2
2015-10-24 05:45:00,68,17,6,10,101,low,1
2015-10-24 06:00:00,109,40,38,0,187,heavy,4
2015-10-24 06:15:00,124,25,31,1,181,heavy,4
2015-10-24 06:30:00,126,22,21,1,170,heavy,4
2015-10-24 06:45:00,120,31,29,5,185,heavy,4
2015-10-24 07:00:00,101,20,47,5,173,heavy,4
2015-10-24 07:15:00,139,40,48,2,229,heavy,4
2015-10-24 07:30:00,116,23,23,4,166,normal,2
2015-10-24 07:45:00,101,14,24,0,139,normal,2
2015-10-24 08:00:00,137,40,21,5,203,heavy,4
2015-10-24 08:15:00,131,26,36,0,193,heavy,4
2015-10-24 08:30:00,114,27,45,4,190,heavy,4
2015-10-24 08:45:00,102,14,46,1,163,high,3
2015-10-24 09:00:00,116,24,32,5,177,heavy,4
2015-10-24 09:15:00,29,10,21,12,72,normal,2
2015-10-24 09:30:00,41,12,15,10,78,low,1
2015-10-24 09:45:00,41,9,7,27,84,normal,2
2015-10-24 10:00:00,90,25,26,10,151,high,3
2015-10-24 10:15:00,64,25,17,20,126,normal,2
2015-10-24 10:30:00,64,10,17,23,114,high,3
2015-10-24 10:45:00,69,17,5,28,119,high,3
2015-10-24 11:00:00,59,9,9,21,98,normal,2
2015-10-24 11:15:00,44,10,12,29,95,normal,2
2015-10-24 11:30:00,43,5,6,26,80,normal,2
2015-10-24 11:45:00,65,7,10,21,103,normal,2
2015-10-24 12:00:00,29,5,12,21,67,normal,2
2015-10-24 12:15:00,24,9,8,20,61,normal,2
2015-10-24 12:30:00,44,6,4,26,80,normal,2
2015-10-24 12:45:00,35,10,12,24,81,normal,2
2015-10-24 13:00:00,43,10,15,21,89,normal,2
2015-10-24 13:15:00,45,17,24,11,97,normal,2
2015-10-24 13:30:00,108,21,37,14,180,heavy,4
2015-10-24 13:45:00,53,19,33,9,114,high,3
2015-10-24 14:00:00,75,23,31,13,142,high,3
2015-10-24 14:15:00,70,18,5,19,112,normal,2
2015-10-24 14:30:00,52,25,15,19,111,normal,2
2015-10-24 14:45:00,9,18,24,9,60,normal,2
2015-10-24 15:00:00,47,21,9,18,95,normal,2
2015-10-24 15:15:00,116,20,17,19,172,heavy,4
2015-10-24 15:30:00,65,14,6,9,94,low,1
2015-10-24 15:45:00,93,12,13,13,131,normal,2
2015-10-24 16:00:00,100,21,45,9,175,heavy,4
2015-10-24 16:15:00,121,24,31,6,182,heavy,4
2015-10-24 16:30:00,110,15,50,5,180,heavy,4
2015-10-24 16:45:00,103,17,28,5,153,high,3
2015-10-24 17:00:00,136,38,20,5,199,heavy,4
2015-10-24 17:15:00,119,22,32,9,182,heavy,4
2015-10-24 17:30:00,132,17,36,5,190,heavy,4
2015-10-24 17:45:00,147,10,41,5,203,heavy,4
2015-10-24 18:00:00,111,12,44,6,173,heavy,4
2015-10-24 18:15:00,102,27,32,5,166,high,3
2015-10-24 18:30:00,137,25,29,7,198,heavy,4
2015-10-24 18:45:00,71,17,15,31,134,high,3
2015-10-24 19:00:00,64,25,11,15,115,normal,2
2015-10-24 19:15:00,70,16,15,29,130,high,3
2015-10-24 19:30:00,91,9,11,32,143,high,3
2015-10-24 19:45:00,95,6,11,35,147,high,3
2015-10-24 20:00:00,76,16,10,31,133,high,3
2015-10-24 20:15:00,87,17,18,7,129,normal,2
2015-10-24 20:30:00,63,22,12,29,126,high,3
2015-10-24 20:45:00,56,17,20,8,101,normal,2
2015-10-24 21:00:00,102,18,19,29,168,heavy,4
2015-10-24 21:15:00,60,23,10,13,106,normal,2
2015-10-24 21:30:00,88,6,18,25,137,high,3
2015-10-24 21:45:00,104,15,10,32,161,high,3
2015-10-24 22:00:00,16,1,1,26,44,normal,2
2015-10-24 22:15:00,12,1,0,12,25,low,1
2015-10-24 22:30:00,16,1,0,29,46,normal,2
2015-10-24 22:45:00,13,5,0,31,49,normal,2
2015-10-24 23:00:00,20,1,1,27,49,normal,2
2015-10-24 23:15:00,18,0,0,29,47,normal,2
2015-10-24 23:30:00,16,3,1,26,46,normal,2
2015-10-24 23:45:00,18,0,0,21,39,normal,2
2015-10-25 00:00:00,11,5,0,24,40,normal,2
2015-10-25 00:15:00,13,1,0,10,24,low,1
2015-10-25 00:30:00,10,1,0,26,37,normal,2
2015-10-25 00:45:00,19,5,1,22,47,normal,2
2015-10-25 01:00:00,20,0,0,10,30,low,1
2015-10-25 01:15:00,16,4,1,39,60,normal,2
2015-10-25 01:30:00,19,1,1,11,32,low,1
2015-10-25 01:45:00,20,4,0,38,62,normal,2
2015-10-25 02:00:00,15,1,1,15,32,normal,2
2015-10-25 02:15:00,10,0,0,33,43,normal,2
2015-10-25 02:30:00,20,5,0,24,49,normal,2
2015-10-25 02:45:00,12,2,1,35,50,normal,2
2015-10-25 03:00:00,10,4,1,37,52,normal,2
2015-10-25 03:15:00,15,4,0,38,57,normal,2
2015-10-25 03:30:00,19,0,1,39,59,normal,2
2015-10-25 03:45:00,16,4,0,35,55,normal,2
2015-10-25 04:00:00,20,3,1,35,59,normal,2
2015-10-25 04:15:00,118,1,0,4,123,normal,2
2015-10-25 04:30:00,89,20,4,17,130,normal,2
2015-10-25 04:45:00,120,18,6,13,157,normal,2
2015-10-25 05:00:00,85,7,3,18,113,normal,2
2015-10-25 05:15:00,99,8,2,14,123,normal,2
2015-10-25 05:30:00,59,25,2,7,93,low,1
2015-10-25 05:45:00,58,25,2,5,90,low,1
2015-10-25 06:00:00,113,40,36,4,193,heavy,4
2015-10-25 06:15:00,113,16,50,2,181,heavy,4
2015-10-25 06:30:00,121,27,50,4,202,heavy,4
2015-10-25 06:45:00,150,17,28,0,195,heavy,4
2015-10-25 07:00:00,136,29,23,0,188,heavy,4
2015-10-25 07:15:00,142,32,27,2,203,heavy,4
2015-10-25 07:30:00,106,32,42,2,182,heavy,4
2015-10-25 07:45:00,103,21,20,0,144,normal,2
2015-10-25 08:00:00,131,19,26,1,177,heavy,4
2015-10-25 08:15:00,133,23,21,3,180,heavy,4
2015-10-25 08:30:00,123,17,50,1,191,heavy,4
2015-10-25 08:45:00,124,21,35,2,182,heavy,4
2015-10-25 09:00:00,136,26,20,4,186,heavy,4
2015-10-25 09:15:00,92,10,39,19,160,high,3
2015-10-25 09:30:00,82,7,13,19,121,normal,2
2015-10-25 09:45:00,42,2,28,27,99,normal,2
2015-10-25 10:00:00,24,17,17,9,67,normal,2
2015-10-25 10:15:00,42,19,17,12,90,normal,2
2015-10-25 10:30:00,100,12,5,23,140,high,3
2015-10-25 10:45:00,11,25,30,22,88,normal,2
2015-10-25 11:00:00,27,7,10,22,66,normal,2
2015-10-25 11:15:00,38,7,11,20,76,normal,2
2015-10-25 11:30:00,49,10,6,27,92,normal,2
2015-10-25 11:45:00,66,9,7,28,110,normal,2
2015-10-25 12:00:00,70,8,3,22,103,normal,2
2015-10-25 12:15:00,58,7,6,27,98,normal,2
2015-10-25 12:30:00,53,9,13,29,104,normal,2
2015-10-25 12:45:00,22,5,6,26,59,normal,2
